,class,KNN_PAAC,KNN_DPC,ERT_CKSAAGP,KNN_AAC,ANN_DPC,ANN_AAC,KNN_CKSAAGP,KNN_PHYC,XGB_DPC
210,1,0.8,0.8,0.66,1.0,0.9999912336256692,0.9957850844635716,0.4,0.2,0.9968336224555968
211,1,0.2,0.6,0.13,0.2,0.6103898259977788,0.2484066521465415,0.0,0.0,0.12213515490293506
212,1,1.0,0.2,0.58,0.2,0.4027570312174962,0.4560161623310786,0.4,0.6,0.4110817015171051
213,1,0.8,0.0,0.55,0.8,0.7703925891673735,0.9805470795694812,0.6,1.0,0.8218312859535217
214,1,0.8,0.6,0.67,0.6,0.6827570908642756,0.937764684553642,0.8,1.0,0.90224426984787
215,1,1.0,1.0,0.8,1.0,0.9990756965817922,0.94059807808897,1.0,1.0,0.9816395044326782
216,1,0.8,0.4,0.71,0.8,0.9990665014014574,0.9995869688917558,0.4,0.2,0.9982674121856691
217,1,1.0,0.4,0.65,0.8,0.0332629476039037,0.952347611720407,0.0,0.4,0.8955913186073303
218,1,0.6,1.0,0.16,0.2,0.9989077987279332,0.005290683994757482,0.0,0.2,0.9168789386749268
219,1,1.0,1.0,0.93,1.0,0.9999939123744019,0.9985659862026705,1.0,1.0,0.9974974989891052
220,1,0.8,1.0,0.83,1.0,0.9999979450930296,0.99985547567189,0.6,1.0,0.9739409685134888
221,1,0.4,0.4,0.385,0.6,0.8975388410984902,0.4962167132604672,0.2,0.6,0.9943302869796752
222,1,0.8,0.4,0.37,0.6,0.9640937713250292,0.2944365376405103,0.2,0.6,0.7726306915283203
223,1,0.0,0.2,0.52,0.4,0.9736325332516916,0.04765683345981578,0.4,0.0,0.7151118516921997
224,1,0.4,1.0,0.66,1.0,0.9988193856883965,0.9574695257891108,0.8,1.0,0.9941641688346864
225,1,1.0,1.0,0.82,0.8,0.99985242875029,0.9895783266186156,1.0,1.0,0.9881688952445984
226,1,0.8,1.0,0.15,0.6,0.9924794751878664,0.948926294311623,0.0,0.2,0.06653882563114166
227,1,1.0,1.0,0.93,1.0,0.9390788623177776,0.97772877575812,1.0,1.0,0.7515632510185242
228,1,1.0,0.0,0.72,0.4,0.9986086995492583,0.9989224307383259,0.6,0.4,0.9979034662246704
229,1,0.8,0.6,0.5,0.4,0.9873156239166772,0.1776034375770621,0.0,0.2,0.9532659649848938
230,1,1.0,1.0,0.64,0.0,0.9998724954736404,0.3978305272947104,0.4,1.0,0.9891571998596193
231,1,1.0,1.0,0.79,0.8,0.9999870511612255,0.9999999901288658,0.8,0.6,0.9955409169197084
232,1,1.0,0.8,0.36,0.8,0.5029452312312873,0.9716840087785285,0.2,0.6,0.9082092046737672
233,1,1.0,1.0,0.96,1.0,0.999970486739057,0.9991309033548812,1.0,0.8,0.924172341823578
234,1,0.4,0.8,0.29,1.0,0.9393895130272925,0.6915286383277209,0.4,0.6,0.09397054463624954
235,1,0.6,0.2,0.67,0.0,0.8088189108340882,0.5460490374714851,0.4,0.6,0.8016377091407776
236,1,0.2,0.2,0.57,0.2,0.563172035681105,0.9111303626057432,0.4,1.0,0.5868784785270691
237,1,1.0,1.0,0.83,0.8,0.999946006264865,0.9973957204011349,0.6,1.0,0.999289870262146
238,1,0.0,0.4,0.51,0.0,0.015445860096088091,0.09453615940827546,0.4,1.0,0.07440340518951416
239,1,1.0,0.4,0.93,1.0,0.9997362843028216,0.9999999523696756,0.6,0.8,0.9871249794960022
240,1,0.0,0.4,0.47,0.4,0.7647857043938266,0.954006967794518,0.2,0.4,0.4732063710689545
241,1,0.8,0.0,0.42,0.4,0.8237483581434445,0.9235147175693721,0.2,0.4,0.9828463196754456
242,1,0.6,0.6,0.38,0.4,0.9938439555908712,0.3015095771052737,0.0,0.4,0.4673615097999573
243,1,0.6,1.0,0.5,1.0,0.9999998689853644,0.9814282726512475,0.4,0.4,0.9632059931755066
244,1,1.0,0.6,0.78,0.8,0.0021848437792618067,0.6848886955898226,0.2,0.8,0.9349626302719116
245,1,1.0,0.8,0.7,1.0,0.9345879096732029,0.9895656754099418,0.8,1.0,0.9064201712608336
246,1,1.0,1.0,0.78,1.0,0.9999817720562932,0.9968670523377337,1.0,0.8,0.9777527451515198
247,1,0.6,0.8,0.73,1.0,0.9999275246103592,0.9979097188734536,0.8,0.4,0.9719831347465516
248,1,0.6,0.6,0.57,0.2,0.9542233042590726,0.8826199803019387,0.8,0.8,0.9373700618743896
249,1,1.0,1.0,0.8,1.0,0.9999965660853916,0.9885168132576764,1.0,0.8,0.9956940412521362
250,1,1.0,1.0,0.48,0.6,0.9999770474449892,0.7911524193947294,0.4,0.8,0.9965015649795532
251,1,1.0,1.0,0.76,1.0,0.9999710843338296,0.9368475048700576,0.2,0.6,0.994915008544922
252,1,0.2,0.6,0.27,0.2,0.5547659443521042,0.033219307954080395,0.0,0.0,0.5899797081947327
253,1,0.2,0.0,0.54,0.6,0.7174347446133638,0.9918617901495392,0.4,0.6,0.3767859935760498
254,1,0.8,0.2,0.39,0.6,0.997558872718208,0.9369069333774612,0.0,1.0,0.966093897819519
255,1,1.0,0.8,0.68,1.0,0.999919970187944,0.948643115350588,1.0,0.6,0.9967440366744996
256,1,0.8,0.6,0.75,0.6,0.9959818963517092,0.6621857639284678,1.0,0.8,0.9150401949882508
257,1,0.8,1.0,0.56,1.0,0.9997030638939008,0.8154011449291197,0.4,0.6,0.9291173219680786
258,1,0.8,0.0,0.46,0.6,0.11704769212552575,0.3727603575104133,0.0,0.8,0.5191265940666199
259,1,0.6,0.4,0.28,1.0,0.9877256856262712,0.9074638613924276,0.4,0.0,0.20937424898147586
260,1,0.2,0.0,0.44,0.2,0.03616338271598152,0.2551996788774411,0.2,0.6,0.5026789903640747
261,1,1.0,0.2,0.57,0.2,0.2553804626317195,0.98702779988544,0.2,0.6,0.27473920583724976
262,1,1.0,1.0,0.66,1.0,0.9742093387161668,0.9309301522684932,1.0,1.0,0.944344162940979
263,1,0.8,0.6,0.93,0.8,0.9999868211678148,0.9796730928563306,0.4,1.0,0.9745821952819824
264,1,1.0,1.0,0.6,1.0,0.9998427557916536,0.9733462353727568,0.4,1.0,0.9987503290176392
265,1,0.6,1.0,0.11,0.4,0.9775488474404268,0.007589346482571714,0.0,0.6,0.819502055644989
266,1,1.0,1.0,0.77,1.0,0.9999984677833584,0.9920586764144652,1.0,0.8,0.9729940891265868
267,1,1.0,0.8,0.84,1.0,0.9999999914340446,0.9999999491970588,0.2,0.4,0.9954902529716492
268,1,0.4,0.2,0.53,0.4,0.992153673514504,0.11313307722454047,0.0,0.4,0.8973997235298157
269,1,0.8,1.0,0.5,1.0,0.9902056770204865,0.9563508211079964,0.8,0.8,0.6654535531997681
270,1,0.6,1.0,0.19,0.8,0.8725851791621382,0.3361157662471431,0.6,0.8,0.3920345604419708
271,1,1.0,1.0,0.73,1.0,0.9999771957523158,0.9771450688965618,0.4,1.0,0.9969511032104492
272,1,0.8,0.4,0.99,0.4,0.9973249321812584,0.9998829880904349,0.6,0.8,0.8010104894638062
273,1,1.0,1.0,0.68,0.8,0.8677415127610717,0.8506459026853682,1.0,1.0,0.9655566811561584
274,1,1.0,0.8,0.78,0.8,0.9983103073532636,0.9688263921644744,0.6,0.6,0.9662912487983704
275,1,1.0,1.0,0.43,1.0,0.991361419080118,0.9836904529760124,0.8,0.2,0.6556448936462402
276,1,1.0,1.0,0.76,1.0,0.9999850759010254,0.9985187784676334,1.0,1.0,0.9971619844436646
277,1,1.0,0.8,0.81,1.0,0.9804674063032331,0.9605166497690808,0.8,0.6,0.5870630741119385
278,1,0.4,0.6,0.52,0.8,0.7799525622162662,0.8996911164195049,0.2,0.2,0.3776556551456451
279,1,0.0,0.2,0.57,0.2,0.17644193659868698,0.4330173261306376,0.4,0.6,0.30451110005378723
280,1,0.8,0.8,0.91,1.0,0.999875473228192,0.8764506372799256,0.4,0.8,0.9920851588249208
281,1,0.8,0.2,0.5,0.2,0.001307352574936278,0.02006997131567005,0.6,0.6,0.5679354667663574
282,1,0.2,0.8,0.58,1.0,0.9997880243039572,0.9985331206815616,0.8,0.2,0.6738723516464233
283,1,1.0,0.2,0.8,0.4,2.2733688302496688e-05,0.004243378803538317,0.4,1.0,0.9449698328971864
284,1,0.4,0.6,0.46,0.6,0.3337345171357509,0.8836784573102991,0.2,0.8,0.06218994781374931
285,1,0.6,0.2,0.58,0.2,0.12349339700876505,0.17745268078587528,0.4,0.2,0.2115312367677689
286,1,1.0,0.2,0.91,0.4,0.9997932885137027,0.9975046269984283,0.4,0.4,0.9662562608718872
287,1,1.0,1.0,0.89,1.0,0.9999532480010366,0.999657231174752,0.8,1.0,0.97492653131485
288,1,1.0,1.0,0.75,0.8,0.9974053538546334,0.4139512681871417,0.2,0.8,0.9911525845527648
289,1,0.4,0.2,0.37,0.2,0.145721336517548,0.2707475997196438,0.2,0.4,0.5452748537063599
290,1,1.0,1.0,0.71,1.0,0.9994836851983094,0.9912423944830128,0.8,1.0,0.976054310798645
291,1,1.0,1.0,0.89,1.0,0.999995870307852,0.9998475913247382,1.0,1.0,0.9911160469055176
292,1,0.6,0.0,0.53,0.4,0.2993021759838632,0.9725872617644828,0.4,0.2,0.703548789024353
293,1,0.6,1.0,0.83,1.0,0.999936243915044,0.2663440968526478,0.8,1.0,0.9935241937637328
294,1,0.0,0.4,0.7,0.2,0.033469694612547674,0.8128864978884824,0.4,0.4,0.5808907151222229
295,1,0.8,0.8,0.93,1.0,0.9970719662871756,0.9978413042130851,1.0,1.0,0.1491250991821289
296,1,0.8,1.0,0.62,1.0,0.9977124036904076,0.9336774595002868,1.0,1.0,0.9903330206871032
297,1,0.8,0.8,0.66,0.8,0.9977458715812332,0.9681586394086292,0.4,0.6,0.8587985038757324
298,1,0.2,0.0,0.4,0.2,0.2811538143068534,0.0671999292637493,0.0,0.0,0.4517065584659576
299,1,1.0,1.0,0.95,1.0,0.9996827363603068,0.9983820604477311,1.0,0.6,0.9933603405952454
300,1,0.6,1.0,0.85,0.8,0.9994189904823438,0.9981095071598876,0.6,0.6,0.814253032207489
301,1,0.8,0.2,0.99,0.2,0.9998494779145444,8.973130805899306e-07,0.8,0.6,0.961317241191864
302,1,0.0,0.6,0.6,0.0,0.9369316516705282,0.3108759954916243,0.2,0.8,0.6999439597129822
303,1,1.0,1.0,0.91,1.0,0.9999835362818048,0.9996408853272716,1.0,1.0,0.8651567101478577
304,1,1.0,1.0,0.72,1.0,0.9997908878319378,0.9877348881656228,0.6,1.0,0.9819058179855348
305,1,1.0,0.4,0.81,0.6,0.18416806688187468,0.0015723410815490766,0.4,0.8,0.7870725989341736
306,1,1.0,1.0,0.78,1.0,0.9999989955009484,0.9996221168324292,0.8,1.0,0.9765634536743164
307,1,0.6,0.6,0.59,0.2,0.9985183666731604,0.4767684081246412,0.2,0.8,0.86330646276474
308,1,0.2,0.0,0.87,0.0,0.9698408432912896,0.9588926965429164,0.8,0.8,0.9494666457176208
309,1,0.8,1.0,0.59,0.6,0.9846964534096356,0.8273018784318209,0.2,0.6,0.8839436769485474
310,1,0.8,0.4,0.71,0.4,0.02537659110386405,0.4069091021468799,0.4,0.4,0.22850510478019714
311,1,0.2,0.4,0.41,0.4,0.6979994659759843,0.3342720837459043,0.8,0.2,0.7355973720550537
312,1,0.6,0.4,0.48,0.0,0.4197076909217238,0.2041346171619749,0.4,0.8,0.4466667175292969
313,1,0.6,1.0,0.73,0.8,0.9999830886986848,0.9934657043063396,0.2,0.4,0.9932278990745544
314,1,0.8,0.6,0.44,0.2,0.9953402252848664,0.1275761109145819,0.6,0.6,0.7351766228675842
315,1,0.2,0.2,0.43,0.0,0.4700648853781657,0.09824856406531897,0.0,0.2,0.040708888322114944
316,1,1.0,1.0,0.86,0.8,0.961246101137152,0.9134980224642316,1.0,0.6,0.9648464918136596
317,1,1.0,0.0,0.53,0.4,0.9413573677263898,0.9986161467073656,0.2,0.2,0.984716296195984
318,1,0.8,1.0,0.48,1.0,0.9998773029179878,0.7810917904742007,0.4,0.6,0.10519201308488846
319,1,1.0,1.0,0.75,0.8,0.999898808958506,0.995964261404452,0.6,1.0,0.9513878226280212
320,1,0.8,0.8,0.74,0.6,0.9410419738850991,0.7675820715033015,1.0,0.8,0.9446158409118652
321,1,1.0,0.2,0.39,0.6,0.7628162025339505,0.7531717535123993,0.2,0.8,0.990571141242981
322,1,0.6,0.0,0.57,0.4,0.8880808156714337,0.9417779630256814,0.2,0.4,0.675946831703186
323,1,0.8,0.8,0.91,0.8,0.9999845007081684,0.9997468852258368,1.0,0.8,0.9876514673233032
324,1,0.4,1.0,0.39,0.4,0.5208685851149173,0.06133276552302741,0.6,0.2,0.8821731209754944
325,1,0.2,0.8,0.32,0.6,0.9803715167245092,0.968570095989426,0.4,0.0,0.7710667848587036
326,1,1.0,0.2,0.54,0.8,0.9350487049912084,0.9847881257176914,0.2,0.6,0.9629467129707336
327,1,1.0,1.0,0.85,1.0,0.9999977515036684,0.9975960069798272,1.0,1.0,0.9984194040298462
328,1,0.6,0.6,0.69,1.0,0.9999972736161608,0.9994363469125708,0.6,0.4,0.9979812502861024
329,1,0.2,0.4,0.22,0.4,0.8746081776951097,0.2430877483423304,0.0,0.6,0.989909529685974
330,1,0.6,0.6,0.41,0.2,0.6884262765352028,0.4558579013240406,0.0,0.2,0.9113206267356871
331,1,0.8,0.8,0.49,0.8,0.999773082534984,0.8919498370648163,0.2,0.6,0.9793423414230348
332,1,1.0,0.4,0.57,0.4,0.1272745046344784,0.5980512202748408,0.2,0.2,0.8605057001113892
333,1,1.0,0.2,0.65,0.4,7.31344149268678e-05,0.13944219924025514,0.0,0.2,0.9497540593147278
334,1,0.4,0.2,0.6,0.4,0.9957149899193102,0.2953169930653123,0.0,0.6,0.709549069404602
335,1,0.4,1.0,0.6,0.6,0.9993060204473092,0.7404767386512525,0.6,0.0,0.986505925655365
336,1,1.0,0.8,0.64,1.0,0.9958704315176484,0.9993335263149612,1.0,0.8,0.9910147786140442
337,1,0.8,0.6,0.63,0.4,0.16325441487838827,0.10372755991705564,0.2,0.4,0.2377656698226929
338,1,1.0,1.0,0.89,1.0,0.9999997215128794,0.996841956641227,1.0,0.8,0.9969682097434998
339,1,1.0,0.8,0.92,1.0,0.9957043293241334,0.9989158495353216,1.0,1.0,0.9076533913612366
340,1,0.4,0.6,0.56,0.6,0.6171848483341583,0.8985337288938617,0.6,0.4,0.562968909740448
341,1,0.4,0.4,0.6,0.2,0.003852859418005293,0.4199210802595181,1.0,0.8,0.2248038500547409
342,1,1.0,1.0,0.78,1.0,0.9996906353192536,0.9993013004383914,1.0,0.8,0.9976341724395752
343,1,0.8,1.0,0.34,1.0,0.9451969751101826,0.6670605921962149,0.2,0.4,0.15395238995552066
344,1,0.4,0.0,0.58,0.4,0.3159930751191665,0.7856288823701262,0.2,0.2,0.20654237270355225
345,1,0.6,1.0,0.81,0.8,0.9953642400768592,0.30150180152907785,1.0,1.0,0.98319673538208
346,1,0.8,0.4,0.38,0.4,0.5544255782973002,0.1504073726756361,0.2,0.6,0.05195195227861405
347,1,0.6,0.4,0.43,0.4,0.9773803572854493,0.4536926103636338,0.4,0.4,0.19842156767845154
348,1,0.8,1.0,0.87,1.0,0.9990517236977556,0.9416711374733224,1.0,1.0,0.8962048292160034
349,1,0.6,0.2,0.29,1.0,0.08816295971055836,0.6177014291884483,0.0,0.0,0.5149524211883545
350,1,1.0,0.6,0.93,0.2,0.7614466109689001,0.5365379703443559,0.4,0.8,0.9765705466270448
351,1,1.0,0.6,0.62,0.4,0.0056401398541101825,0.5880879572098152,0.6,0.4,0.10502438992261888
352,1,0.8,1.0,0.76,1.0,0.999969761420654,0.9833495455921352,0.8,1.0,0.9750182032585144
353,1,0.6,1.0,0.65,1.0,0.9991734068209269,0.9384071043393026,0.2,0.6,0.9931679368019104
354,1,1.0,0.6,0.77,0.8,0.9999908779185608,0.9870919161847174,1.0,0.6,0.9923645257949828
355,1,0.8,0.4,0.6,0.6,0.3891540752655897,0.961093081884467,0.2,0.8,0.9557625055313109
356,1,1.0,0.4,0.76,0.0,0.9999957979769306,0.7962325066426459,0.6,0.8,0.9918342828750609
357,1,1.0,1.0,0.68,1.0,0.7268150734463581,0.9488967148365122,0.4,1.0,0.9045140743255616
358,1,1.0,0.0,0.72,1.0,0.8434560184754946,0.9861022983287646,0.6,0.4,0.6836271286010742
359,1,1.0,1.0,0.9,1.0,0.9999957160816464,0.9942772797990694,1.0,1.0,0.9927754402160645
360,1,1.0,0.8,0.84,0.8,0.9463255723436672,0.8543531487787888,0.8,1.0,0.7842946648597717
361,1,0.8,1.0,0.59,0.8,0.9999235162679014,0.9886702704437134,0.0,1.0,0.997026026248932
362,1,1.0,0.8,0.73,0.6,0.9999688325772882,0.8246346329835597,1.0,0.6,0.74162358045578
363,1,1.0,0.2,0.62,0.4,0.04214089635463057,0.9562241528147124,0.6,0.4,0.5320233106613159
364,1,0.8,1.0,0.46,0.8,0.27547891675897823,0.994883145605224,0.2,0.2,0.7798762917518616
365,1,1.0,1.0,0.93,1.0,0.9999958163037992,0.9997998678294604,1.0,1.0,0.998804211616516
366,1,1.0,0.8,0.8,1.0,0.5914073553559975,0.9923785004505284,1.0,1.0,0.3635571897029877
367,1,1.0,1.0,0.82,1.0,0.9999899077660886,0.9988726826787816,1.0,1.0,0.9910778999328612
368,1,0.8,1.0,0.61,0.4,0.9999374495298532,0.026713416369238633,0.6,0.6,0.9188445806503296
369,1,1.0,0.2,0.53,0.6,0.9870718862978451,0.9528097785668044,0.2,0.6,0.8415049910545349
370,1,0.6,1.0,0.59,0.8,0.9999996526099568,0.7620484541488631,0.4,0.4,0.9977769255638124
371,1,0.8,1.0,0.74,0.6,0.9869856250541,0.8233966338795413,1.0,1.0,0.972097873687744
372,1,0.8,0.8,0.56,0.8,0.9996574359715988,0.9208695176437109,0.6,0.0,0.8004219532012941
373,1,0.8,0.0,0.53,0.2,0.001570338917907793,0.4546399089303324,0.2,0.0,0.2662214338779449
374,1,0.8,0.8,0.84,1.0,0.999984370015234,0.9953032305322554,0.8,0.8,0.9967053532600404
375,1,0.4,0.8,0.565,0.8,0.9622092933624694,0.8056072224799359,0.4,0.0,0.8903058767318726
376,1,1.0,1.0,0.75,1.0,0.9999803273993172,0.9864616469876288,0.6,1.0,0.99891197681427
377,1,1.0,1.0,0.82,1.0,0.9860520246134362,0.8846232382583782,1.0,1.0,0.9809380173683168
378,1,1.0,0.4,0.67,0.0,0.9910743749965668,0.0013568781851537616,0.8,0.4,0.9865592718124391
379,1,0.8,0.8,0.53,1.0,0.9993952961055692,0.7037116223851954,0.6,0.6,0.9944854378700256
380,1,1.0,0.4,0.85,0.6,0.030559240415350394,0.9998792200978156,0.8,0.6,0.5604581236839294
381,1,0.8,0.4,0.43,0.2,0.9580506910165868,0.5121076723239236,0.4,0.8,0.6956619620323181
382,1,1.0,0.4,0.67,0.4,0.1189995877189047,0.6733663324918034,0.4,0.2,0.9308356642723083
383,1,0.2,0.2,0.46,0.4,0.4066909012265893,0.7837222663841131,0.2,0.2,0.11576374620199205
384,1,1.0,0.8,0.7,0.4,0.999963336700933,0.9608561569261646,0.4,0.8,0.9915531277656556
385,1,1.0,1.0,0.69,1.0,0.9994096613721424,0.959878673092035,0.8,1.0,0.6530584692955017
386,1,0.8,0.4,0.73,1.0,0.9931678345474632,0.4181195134953021,0.2,0.4,0.983695149421692
387,1,1.0,1.0,0.88,1.0,0.9999993541339806,0.9996660998146252,0.6,0.4,0.9914094805717468
388,1,1.0,0.6,0.98,0.6,0.9999810127571359,0.994975930260665,0.4,0.4,0.9872053861618042
389,1,0.6,1.0,0.95,1.0,0.9999999965696832,0.9978474177255414,1.0,0.6,0.9935063123703004
390,1,1.0,1.0,0.68,1.0,0.9753100074073756,0.8695446815115488,0.8,0.6,0.9943578839302064
391,1,0.4,0.8,0.28,0.6,0.23257657957450464,0.7124062621869415,0.2,0.6,0.6046910285949707
392,1,0.8,0.4,0.48,0.4,0.1734243756139736,0.10066563350113313,0.4,0.6,0.6750606298446655
393,1,0.6,0.8,0.67,1.0,0.99505320392348,0.9927991362874832,0.6,0.6,0.5256624817848206
394,1,1.0,0.8,0.76,1.0,0.9967176968495348,0.9817529727307938,1.0,1.0,0.8323490023612976
395,1,1.0,1.0,0.85,1.0,0.9999716214274844,0.9999976294398708,0.6,1.0,0.9965097308158876
396,1,1.0,0.0,0.52,0.4,0.19113494884360496,0.9282362581084399,0.2,0.4,0.9294264316558838
397,1,0.4,0.8,0.79,1.0,0.993960258564032,0.9994745904923402,0.8,0.4,0.8971683979034424
398,1,0.8,1.0,0.64,1.0,0.9720324354133888,0.9996361576903128,0.2,0.6,0.9633181095123292
399,1,0.8,0.6,0.28,0.6,0.9760177867683344,0.9343562439566476,0.2,0.4,0.7582702040672302
400,1,0.8,0.4,0.71,0.4,0.970830271519505,0.9999794010940241,0.0,0.6,0.9767416715621948
401,1,1.0,0.8,0.81,1.0,0.9799709498808884,0.997488275959569,1.0,0.6,0.9086053371429444
402,1,0.4,0.8,0.37,0.6,0.9996711739574832,0.9685233988734234,0.2,0.4,0.16113726794719696
403,1,0.6,0.8,0.58,0.6,0.9993273338707116,0.9043801810327364,0.6,0.6,0.9609167575836182
404,1,1.0,1.0,0.89,1.0,0.9999909700468748,0.9950499519936598,1.0,1.0,0.9967451095581056
405,1,0.6,0.4,0.51,1.0,0.9996945722285796,0.8528937597636321,0.6,1.0,0.9877404570579528
406,1,0.4,1.0,0.35,0.6,0.9999843400585652,0.8824456231568713,0.2,0.6,0.9854571223258972
407,1,1.0,1.0,0.48,1.0,0.7898914583538446,0.9653870384341292,0.2,0.2,0.6403964161872864
408,1,0.8,1.0,0.29,0.8,0.9766627287733888,0.12940737963805887,0.0,0.6,0.7553455233573914
409,1,0.2,0.6,0.48,0.2,0.7286010080488391,0.029645868191645768,0.2,0.0,0.5016013383865356
410,1,1.0,0.2,0.74,0.8,0.8241352903220774,0.9611232772603948,0.6,0.4,0.9289538860321044
411,1,0.6,0.4,0.49,0.8,0.919829954338057,0.9946731424185196,0.2,1.0,0.8827151656150818
412,1,1.0,1.0,0.72,1.0,0.9510698976874616,0.8796683072294563,0.6,1.0,0.9120879769325256
413,1,0.2,0.4,0.62,0.4,0.9744362541621272,0.8091520327900235,0.4,0.4,0.9118973016738892
414,0,0.6,1.0,0.77,0.6,0.00283320677551063,0.9999907034866024,0.4,0.2,0.1734141707420349
415,0,0.0,0.2,0.65,0.0,6.68613001181304e-06,3.1592215192585005e-06,0.4,0.2,0.02565968967974186
416,0,0.6,0.2,0.21,0.0,0.0101102822063049,0.004481592155783447,0.0,0.2,0.016590852290391922
417,0,0.0,0.4,0.09,0.0,9.857129629658337e-05,0.00011462163506462456,0.0,0.4,0.010520316660404205
418,0,0.2,0.0,0.11,0.0,0.004750089594633725,5.188251595237179e-05,0.0,0.4,0.09546364098787308
419,0,0.0,0.2,0.2,0.0,8.694329422027425e-06,0.0017197295336938664,0.2,0.4,0.007764983922243119
420,0,0.0,0.0,0.23,0.0,1.5195203128968304e-06,0.00011862135535087244,0.4,0.2,0.0002378742210566997
